Date,Ticker,Open,High,Low,Close,Volume
2023-09-06,AAPL,185.88585963952747,186.329866585718,179.04834537431464,180.46913146972656,81755800
2023-09-07,AAPL,172.84227669356144,175.83185624974686,171.22416252451072,175.19052124023438,112488800
2023-09-08,AAPL,175.9699602080161,177.83473792603073,175.41742065198358,175.80221557617188,65551300
2023-09-11,AAPL,177.6670388917848,177.89396541040293,174.97345890425444,176.9665069580078,58953100
2023-09-12,AAPL,177.09477490699047,177.72623373133553,172.487096210491,173.9473419189453,90370200
2023-09-13,AAPL,174.15453395453247,174.93400012779577,171.65829707262083,171.88523864746094,84267900
2023-09-14,AAPL,171.67803539320033,173.75001770449512,171.26364194197464,173.3948211669922,60895800
2023-09-15,AAPL,174.12494522635322,174.14468255030425,171.5004532372104,172.674560546875,109259500
2023-09-18,AAPL,174.12491003199494,176.98621921988467,173.81904932082622,175.59503173828125,67257600
2023-09-19,AAPL,175.1510856525732,177.23292932503867,174.76629061620125,176.68040466308594,51826900
2023-09-20,AAPL,176.86785847407558,177.3019893003594,173.05936766417838,173.14817810058594,58436200
2023-09-21,AAPL,172.2207148989756,173.9473619674597,171.53992021743218,171.60897827148438,63149100
2023-09-22,AAPL,172.33909518451154,174.7169382879251,171.7273736602944,172.45748901367188,56725400
2023-09-25,AAPL,171.8753837600089,174.60842368932387,171.82604797435675,173.7303009033203,46172700
2023-09-26,AAPL,172.48713399466078,172.86205287379087,169.36929877984454,169.66529846191406,64588900
2023-09-27,AAPL,170.3164478696235,170.73084132501634,166.7940959712009,168.15567016601562,66921800
2023-09-28,AAPL,167.0801950701548,169.73430008001054,165.38314684947002,168.4121856689453,56294400
2023-09-29,AAPL,169.72449683733615,170.7604882058458,168.06690763668684,168.92530822753906,51861100
2023-10-02,AAPL,168.9351141150612,171.97401410977108,168.64897565996583,171.4313507080078,52164500
2023-10-03,AAPL,169.96124934298015,171.31297744317223,168.54047825044546,170.09938049316406,49594600
2023-10-04,AAPL,168.80687858022958,171.88525384459265,168.68848474300435,171.34259033203125,53020300
2023-10-05,AAPL,171.47084810780015,173.10869980697885,170.3756599300563,172.57591247558594,48527900
2023-10-06,AAPL,171.48068444244805,175.6147723242181,170.86894795356997,175.12144470214844,57266700
2023-10-09,AAPL,174.450569230968,176.66068313153215,173.45405252336897,176.6014862060547,42390800
2023-10-10,AAPL,175.72330653262233,177.32168322438636,175.57529921161475,176.00942993164062,43698000
2023-10-11,AAPL,175.82201043112758,177.45000107017458,175.23002615297557,177.40066528320312,47551100
2023-10-12,AAPL,177.6670488234186,179.90674578858014,176.6507798893927,178.2985076904297,56743100
2023-10-13,AAPL,178.9990143278533,179.50220314362676,175.7627859383901,176.46331787109375,51427100
2023-10-16,AAPL,174.39134016768617,176.69024903281087,174.15453745424634,176.33505249023438,52517000
2023-10-17,AAPL,174.29265257502803,176.03903666999224,172.46734930467605,174.78598022460938,57549400
2023-10-18,AAPL,173.23695950912395,175.21027033840411,172.77323025982977,173.4934844970703,54764400
2023-10-19,AAPL,173.69080766680926,175.46679037407037,172.85215962113486,173.11856079101562,59302900
2023-10-20,AAPL,172.97054807703984,173.07908076842247,170.33618008275127,170.57298278808594,64244000
2023-10-23,AAPL,168.62928473640696,171.68790756499885,167.6623515662161,170.69139099121094,55980100
2023-10-24,AAPL,170.74067811302473,171.35239949336875,169.16202383806623,171.12547302246094,43816600
2023-10-25,AAPL,169.5863166088348,170.75056262830392,168.37271975850888,168.8167266845703,57157000
2023-10-26,AAPL,168.0964590692853,169.09299056011605,163.45918215856796,164.66290283203125,70625300
2023-10-27,AAPL,164.6826577744484,166.70530437202822,164.60372353518264,165.9751739501953,58499100
2023-10-30,AAPL,166.76449089816728,168.8857938712959,166.61648356307745,168.0175323486328,51131000
2023-10-31,AAPL,167.090040488145,168.61934378752,165.6593786065443,168.4910888671875,44846000
2023-11-01,AAPL,168.71808481806195,171.9049777602895,167.84982318964867,171.64845275878906,56934900
2023-11-02,AAPL,173.17774724497193,175.40758286457637,173.11855033416663,175.2003936767578,77334800
2023-11-03,AAPL,171.91486569633807,174.46043878115682,171.03674287311975,174.29269409179688,79829200
2023-11-06,AAPL,174.02626772873157,177.03555436857033,173.858538133294,176.83822631835938,63841300
2023-11-07,AAPL,176.78893738265648,180.0054441684603,176.58174814434753,179.3937225341797,70530000
2023-11-08,AAPL,179.91659936077735,181.00191115396063,179.1667317000403,180.4493865966797,49340300
2023-11-09,AAPL,180.51844768984608,181.6629563158929,179.38378514108624,179.9757843017578,53763500
2023-11-10,AAPL,181.75416743266703,184.3228576622084,181.3194646176673,184.15489196777344,66133400
2023-11-13,AAPL,183.5818457400509,183.78930789371245,181.99123723697812,182.5741271972656,43627500
2023-11-14,AAPL,185.43922075842696,185.8442860799284,184.05608926427885,185.18235778808597,60108400
2023-11-15,AAPL,185.5873915048758,187.2175115650197,185.5182274044454,185.74545288085935,53790500
2023-11-16,AAPL,187.2866746678448,188.6599317940755,186.37774261703024,187.42498779296875,54412900
2023-11-17,AAPL,187.9584954748911,188.08693448765237,186.29873780998344,187.40524291992188,50922700
2023-11-20,AAPL,187.6028350817968,189.59850904887813,187.592960955599,189.14404296875,46505100
2023-11-21,AAPL,189.10452557023848,189.21320125507725,187.45464204586924,188.3437957763672,38134500
2023-11-22,AAPL,189.1835465620032,190.60618938615343,188.53149251239265,189.00570678710935,39617700
2023-11-24,AAPL,188.57100791556655,188.60064536615056,186.970525284031,187.68185424804688,24048300
2023-11-27,AAPL,187.63243679384848,188.3734031425855,186.6247183385664,187.5039978027344,40552600
2023-11-28,AAPL,187.4941315522009,188.77847629228077,187.1187037624085,188.10665893554688,38415400
2023-11-29,AAPL,188.60063575450744,189.77630481775705,186.69388951411068,187.0890655517578,43014200
2023-11-30,AAPL,187.55341843722024,188.02764780463457,185.92329832736,187.6620941162109,48794400
2023-12-01,AAPL,188.03754149609296,189.25272234216075,186.9507845931041,188.93658447265625,45704800
2023-12-04,AAPL,187.69172432124148,187.7608884211111,185.19219887595256,187.1483459472656,43389500
2023-12-05,AAPL,187.9189436108549,192.05846275973383,187.8892910892655,191.09027099609372,66628400
2023-12-06,AAPL,192.10788966712872,192.4141533735728,189.79607806848605,190.0035552978516,41089700
2023-12-07,AAPL,191.29776300970337,192.6512567588297,191.25823636118903,191.9300537109375,47477700
2023-12-08,AAPL,191.86091528323507,193.629363703371,191.33730018286,193.3527374267578,53406400
2023-12-11,AAPL,190.7840156527889,191.1594434259829,189.11436907200368,190.8531646728516,60943700
2023-12-12,AAPL,190.75438957156285,192.3746354774224,189.41076991243543,192.36476135253903,52696900
2023-12-13,AAPL,192.740180817866,195.61513413450965,192.50308121236984,195.57562255859372,70404200
2023-12-14,AAPL,195.6348883112765,197.2156075489979,193.7972910796132,195.7238006591797,66831600
2023-12-15,AAPL,195.1507962246044,196.01031245444227,194.62718115642724,195.19032287597656,128538400
2023-12-18,AAPL,193.7281513997374,194.2616557044012,192.04863040265064,193.5305633544922,55751900
2023-12-19,AAPL,193.7973129513213,194.5777909959987,193.53056080250687,194.5679168701172,40714100
2023-12-20,AAPL,194.5283816611859,195.2989855460905,192.4833221435547,192.4833221435547,52242800
2023-12-21,AAPL,193.7380231930817,194.7062150802908,191.16933361068988,192.33511352539065,46482500
2023-12-22,AAPL,192.8290987313997,193.0563392932213,190.6457260678158,191.2681427001953,37149600
2023-12-26,AAPL,191.27801448490152,191.5546407459069,190.5074106042434,190.72476196289065,28919300
2023-12-27,AAPL,190.17150836602556,191.16933772508392,188.78836199381533,190.82354736328125,48087700
2023-12-28,AAPL,191.80160450052028,192.3153453788488,190.84328683758,191.24835205078125,34049900
2023-12-29,AAPL,191.56452296375952,192.0585006042798,189.4206618129017,190.2110290527344,42672100
2024-01-02,AAPL,184.89582930034305,186.17030008579115,181.6751004330507,183.40402221679688,82488700
2024-01-03,AAPL,182.00112426612563,183.6411336613478,181.22063114701328,182.03076171875,58414500
2024-01-04,AAPL,179.95603270422265,180.88471299934187,178.70134046081682,179.71893310546875,71983600
2024-01-05,AAPL,179.79798286255345,180.5586975573488,177.99989705667167,178.9977264404297,62379700
2024-01-08,AAPL,179.89679059145493,183.36452360523836,179.3139005382843,183.3249969482422,59144500
2024-01-09,AAPL,181.7047578864997,182.9199388244019,180.5290885321457,182.9100646972656,42841800
2024-01-10,AAPL,182.12956878813148,184.15486512874932,181.7047401626592,183.9474029541016,46792900
2024-01-11,AAPL,184.293153408918,184.7970202008086,181.40832608034748,183.35459899902344,49128400
2024-01-12,AAPL,183.8189619436421,184.49077939116623,182.95944565085557,183.6806488037109,40477800
2024-01-16,AAPL,179.96593271976667,182.04062970854807,178.7507369031224,181.4182281494141,65603000
2024-01-17,AAPL,179.08665457169852,180.72664884969063,178.12833676151584,180.4796600341797,47317400
2024-01-18,AAPL,183.8485869578717,186.86185345428623,183.59172402252184,186.3580017089844,78005800
2024-01-19,AAPL,187.04951962775425,189.63795687149488,186.5456680110328,189.25265502929688,68903000
2024-01-22,AAPL,189.9838116367789,192.97731505960863,189.944284981856,191.55465698242188,60133900
2024-01-23,AAPL,192.67105542323813,193.392258603415,191.4953861517841,192.82911682128903,42355600
2024-01-24,AAPL,193.06621990928545,194.01466361551056,191.9992263929076,192.1573028564453,53631300
2024-01-25,AAPL,192.8686550164736,193.90601120482225,190.7840685127456,191.831298828125,54822100
2024-01-26,AAPL,191.93007928184088,192.41416772814077,189.6281416366758,190.10235595703125,44594000
2024-01-29,AAPL,189.69728055859,189.8849944665396,187.29655655692048,189.420654296875,47145600
2024-01-30,AAPL,188.64014902264395,189.48979101081807,185.21194362297624,185.7750701904297,55859400
2024-01-31,AAPL,184.7871100896247,184.84640005696093,182.1295236081413,182.1789093017578,55467800
2024-02-01,AAPL,181.77390231724044,184.69824158324056,181.6059517240919,184.6093292236328,64885400
2024-02-02,AAPL,177.6936236133024,185.07365019396585,177.09097033579843,183.61148071289065,102551700
2024-02-05,AAPL,185.88374317202,186.9704997952812,183.60156933816975,185.41940307617188,69668800
2024-02-06,AAPL,184.60931480628847,187.02980210381148,184.5204024536245,187.0199279785156,43490800
2024-02-07,AAPL,188.3437971267345,188.74886241631052,186.33824908078665,187.1286163330078,53439000
2024-02-08,AAPL,187.1088468471974,187.257034106798,185.0934247416245,186.0517425537109,40962000
2024-02-09,AAPL,186.61557552858977,187.94113632063824,185.97259122428568,186.8134307861328,45155200
2024-02-12,AAPL,186.38806813077576,186.63537211912904,184.7756412965565,185.1317596435547,41781900
2024-02-13,AAPL,183.76666370675508,184.20192116931864,181.5310258479947,183.0445251464844,56529500
2024-02-14,AAPL,183.32148884677065,183.52921572281525,180.4725423642709,182.16409301757807,54630500
2024-02-15,AAPL,181.57057328309747,182.5004386022798,179.3943014199978,181.87722778320312,65434500
2024-02-16,AAPL,181.44199396902647,182.8565806751117,179.71086599707365,180.34396362304688,49752500
2024-02-20,AAPL,179.82955095197704,180.46264852115328,178.0588611409836,179.60203552246094,53665600
2024-02-21,AAPL,179.9779444437335,180.91769653606136,178.71174929095213,180.35385131835935,41371400
2024-02-22,AAPL,181.50135795637885,182.9654085889493,180.4923684458442,182.3817596435547,52292200
2024-02-23,AAPL,183.01485026342843,183.0445255364629,180.26483093781445,180.5517120361328,45119700
2024-02-26,AAPL,180.2747302189796,180.7891116738245,178.70186529911302,179.2063751220703,40867400
2024-02-27,AAPL,179.1470080612827,181.93658908973129,177.62360710096542,180.66050720214844,54318900
2024-02-28,AAPL,180.54178846123017,181.14521076395337,178.1874648834917,179.4635467529297,48953900
2024-02-29,AAPL,179.31516246277232,180.6011460945577,177.59392143922238,178.80076599121094,136682600
